movie_name,movie_comment,movie_label
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,"When you finish watching this doc you will be convinced that its star, Ben Ferencz, should have been Time magazine Person of the Year in .",fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,"Although the idea of preventing war crimes through international law seems Quixotic, especially under Trump, the film properly hails Ben Ferencz for his -year efforts.",fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,"The film ... places Ferencz on a high pedestal, complete with rapturous commentary on his influence and impact from colleagues and family, but the man has undeniably earned it.",fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,Ferencz's deeply hopeful message of peace shines through as brightly as his spirit.,fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,"Sharp... tells amazing tales in this absorbing, low-budget documentary.",fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,"Ferencz... comes across as thoughtful, principled and engaging in a film that, in keeping with his demeanor, is a modest profile rather than a sprawling portrait.",fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,Ferencz's story has all the gravitas of a tragic history play...,fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,"His energy never seems to flag, in a film that pays full tribute to him - while also sounding the alarm that his work is more urgent than ever.",fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,Prosecuting Evil gets almost all of its details straight from the mouth of its titular legal icon a man so well spoken and passionate about what he does that not much else is needed to convey the importance and nuance of his tireless work.,fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,"Avrich basically points the camera and listens to a hero from an era when we still had heroes. Hanging over the entire film, but barely addressed, is that these aren't the best days to be asking the best of humanity.",fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,"The talking heads are a gathered chorus singing Ferencz's praises. What's clear in Prosecuting Evil is that Ferencz is far more convincing when speaking for himself, and for those who didn't survive.",fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,Prosecuting Evil is a beautiful and poignant documentary about one of the most important living figures from WWII.,fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,"Though humble in terms of production, the straightforward doc contains enough dramatic anecdotes (and, we're required to add, sufficient relevance to current events) that it merits screening outside educational settings.",fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,"If you don't know Ben Ferencz's name, you really should take the time to learn about him.",fresh
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,What we have with Barry Avrich's inspiring and eloquent documentary Prosecuting Evil: The Extraordinary World of Ben Ferencz is the American Dream meeting mankind's nightmare.,fresh
this_changes_everything,"A provocative, important argument, but this is ultimately a confused film, trying to fuse several different stories-some of which would have made interesting stand-alone documentaries-into one worthy, but uneasy whole.",fresh
this_changes_everything,"Where An Inconvenient Truth was a resounding uppercut, This Changes Everything fails to land a single punch.",rotten
this_changes_everything,"Beware an ideologue in confessional mode. Whatever Klein's misgivings, they haven't prevented her partner Avi Lewis from recycling the genre's most hackneyed tropes.",rotten
this_changes_everything,"At best, it is a pretty conventional documentary about climate change that offers up a few solutions (cooperative action, renewable energy).",rotten
this_changes_everything,This Changes Everything is the rarest breed of activist documentary: one that doesn't preach.,fresh
this_changes_everything,Riveting climate-change docu encourages grassroots action.,fresh
this_changes_everything,"Despite Everything's desire to distance itself from other climate change ventures, these early stories are perhaps the most conventionally structured for a documentary, and also the most engaging.",fresh
this_changes_everything,"Klein and those impassioned protesters provide something that has been in short supply in the predecessors - namely, a modicum of hope for the future.",fresh
this_changes_everything,Klein and husband/director Avi Lewis can't make a rhetorically strong enough case for the central idea... so they fire up the waterworks and hope you'll feel bad enough to let them have their way.,rotten
this_changes_everything,"The evenly wrought film accessibly argues that runaway capitalism and short-term economic growth at all costs has caused an imminent catastrophe, and that global warming is the hot-foot instigator for a radical change in economic thinking.",fresh
this_changes_everything,It distinguishes itself among similar planet-loving docs by showing evidence there is hope in what can often seem an overwhelming bleak task to begin repairs to an industrial-damaged world.,fresh
this_changes_everything,"If, as many seem to believe, we are presiding over the possible annihilation of our species, then maybe we need a kick in the pants more than a reassuring hug.",rotten
this_changes_everything,"By failing to address basic issues, This Changes Everything comes off as misleading at best, deliberately confusing at worst.",rotten
this_changes_everything,An unsettling but ultimately encouraging documentary about global warming and grassroots activism.,fresh
this_changes_everything,"This Changes Everything isn't a game-changer, but it is jarring enough to be scary.",fresh
this_changes_everything,"It's sometimes boring, it makes assumptions about its audience.",rotten
this_changes_everything,"All this material has a hard time coming together in a natural crescendo, and no amount of vibrating violin strings can give it the emotional urgency or focus it badly needs in the closing scenes.",rotten
this_changes_everything,Klein is an excellent synthesizer of difficult ideas and knows how to make them accessible.,fresh
betrayed,A tense kidnapping thriller.,fresh
betrayed,"Sadly, there's a decent story in there somewhere, but it's buried in exploitation.",rotten
betrayed,The clashes of mind and motivation are stressful enough that the only space we occupy for around  minutes doesn't seem confining--and that is an achievement worth seeing.,fresh
betrayed,"...a gripping, downright suspenseful thriller...",fresh
hudson,"Solid performances and tender depictions of characters, townsfolk, and locations make for a very watchable comedic drama.",fresh
hudson,"Superior performances carry the day in the original, unusual and appealing HUDSON.",fresh
hudson,"It looks great, performances are solid in a very mellow way, and the resolution feels like a long-coming hug from a buddy. It's nice.",fresh
hudson,It all feels rather predictable as if Cunningham is showing what he can do as a director rather than telling a story.,rotten
hudson,"'Hudson' offers simple pleasures, warm smiles, and a couple of gentle tears.",fresh
playing_with_sharks,PLAYING WITH SHARKS--THE VALERIE TAYLOR STORY from National Geographic tells the story of Valerie Taylor who has worked to educate the world about sharks and to promote conservation efforts for them,fresh
playing_with_sharks,It doesnapostdive as deep on such an important subject as Taylor warrants While it features undeniably interesting historical moments the filmmaking on displaydoes not equal Taylor and her colleaguesapos archival footage in aquatic action,rotten
playing_with_sharks,Playing with Sharks is a must-watch for everybody. Its a film that gives us an interesting insight into the life of one amazing woman and highlights the beauty of the ocean creatures that deserve a better reputation.,fresh
playing_with_sharks,A front-row look at an extraordinary life.,fresh
playing_with_sharks,"The charismatic subject of writer-director and Emmy-nominee Sally Aitkin's new documentary, 'Playing with Sharks: the Valerie Taylor Story,' has been at home in - and in love with - the ocean since she was in her early twenties.",fresh
playing_with_sharks,Taylor's tireless commitment to [her] cause and her love for what the seas offer are inspiring for young and old alike.,fresh
playing_with_sharks,"[If] Valerie May Taylor didn't exist, the movies would have to invent her. Luckily for us she does, and Sally Aitken's fascinating documentary, Playing with Sharks... gives Taylor, now a spry , her well-deserved due.",fresh
playing_with_sharks,"Offering plenty of visuals to make that point, Valerie Taylor and Playing with Sharks make ideal summer viewing.",fresh
playing_with_sharks,"Playing with Sharks not only offers an informative, eye-opening viewing experience for kids and families, but also the chance to participate in engaging deep-dive discussions about Taylor's exceptional life journey.",fresh
playing_with_sharks,"A breathtaking, eye-opening dive into an extraordinary woman's life under the water.",fresh
playing_with_sharks,Her tales of sexism within the industry as she cut through the waters in her brightly-colored swimsuits make for a telling introduction as she grew to become one of the most respected in her profession.,fresh
playing_with_sharks,"Although this tribute doesn't dive deep enough, just hitting the highlights proves sufficient in a fascinating portrait that's both educational and endearing.",fresh
playing_with_sharks,"If you are in need of inspiration of the fierce, feisty and fearless female kind, you can't do better than this semi-deep dive into the life of Valerie May Taylor as revealed in the documentary Playing With Sharks.",fresh
playing_with_sharks,"Playing with Sharks pulls off the rare feat of being thrilling and moving. Such a multivalent tone is, in fact, pitch perfect for an examination of humankind's fraught relationship with sharks.",fresh
playing_with_sharks,A fascinating ecological and moral study.,fresh
playing_with_sharks,"Are we meant to recoil from sharks or care for them? Likely some of both, but the documentary comes out looking unsure.",rotten
playing_with_sharks,"With arresting archival footage and interviews with the subject who seems just as game today, this doco shows how a scuba diver ahead of her time morphed from scuba diver pin-up to eco-warrior",fresh
playing_with_sharks,"Playing With Sharks has its visual thrills but also tells one good story after another, not only about making movies and flirting with death but about the nature of the fish and the steely character of the movie's human subject.",fresh
playing_with_sharks,An illuminating film that's well worth the deep dive.,fresh
playing_with_sharks,"Through Aitken's lens, Taylor's story is told with such respectful and informal excellence. If it succeeds at anything (and it succeeds at many things), it's that it shows that sharks need us, and we need them.",fresh
a_cops_and_robbers_story,"As a character study of a young criminal turned high-ranking policeman, the film is unexceptional but its implications about entrenched police culture are sobering.",fresh
a_cops_and_robbers_story,Do people deserve a second chance?A Cops and Robbers Storyfocuses on finding an answer to this interesting question.,fresh
a_cops_and_robbers_story,"The absence of a clear, overriding perspective ultimately renders it a skin-deep portrait.",rotten
a_cops_and_robbers_story,The repetition of verbal and visual storytelling points to the limited scope of this film.,rotten
a_cops_and_robbers_story,A pretty solid and inspirational doc... following an interesting subject like police reform through... a one-of-a-kind viewpoint.,fresh
a_cops_and_robbers_story,"Always engaging in broad strokes thanks to the remarkable biography of its subject, ""A Cops and Robbers Story"" is at its best in the brief moments when it drills down on the particulars of Pegues' experience on either side of the law.",fresh
a_cops_and_robbers_story,His narrative of a second chance is compelling even if it takes its time to get to what I feel was the crux of its message.,fresh
sea_of_shadows,This international political environmental thriller will have you telling everyone to be quiet so you can see and hear every moment. After it ends you want to talk about it with everyone and convince them to watch it. Now. Go watch it now!,fresh
sea_of_shadows,"[M]ostly this is swooping cameras, rousing soundtrack score, and the fist pump of pleasure.",fresh
sea_of_shadows,"It is heartfelt, but its periodic attempts at thriller-style bouts of excitement are redundant, and I wondered sometimes if the film-makers were sure what exactly their story was.",rotten
sea_of_shadows,"Sea of Shadows makes clear the devastating impact of man's desire to ride roughshod over nature, and the strength and bravery of those determined to redress the balance, for the sake of us all.",fresh
sea_of_shadows,An impressive film.,fresh
sea_of_shadows,Does a great job of highlighting the corruption of the authorities and the bravery of those people who put their lives on the line to save a species and thwart a multi-million dollar industry.,fresh
sea_of_shadows,The film paints a harrowing portrait of just what capitalism has done to the planet.,fresh
sea_of_shadows,"This murky, compelling tale exists at the crossroads of corruption and idealism.",fresh
sea_of_shadows,"Suspenseful documentary, chronicling an ecological crisis in the Sea of Cortez.",fresh
sea_of_shadows,"Like all the best documentaries, ""Sea of Shadows"" makes us fume with anger. But what are we going to do about it? Ladkani defiantly leaves the next move up to us.",fresh
sea_of_shadows,A documentary that unreels like an action thriller to tell the story of attempts to save the vaquita porpoise from extinction.,fresh
sea_of_shadows,Very well made yet strangely disheartening.,fresh
sea_of_shadows,Sea of Shadows  is an urgent call to action from Director Richard Ladkani. Save the Vaquita or they face extinction.,fresh
sea_of_shadows,"As important as it is compelling, this gut-wrenching documentary is harrowing and emotionally powerful.",fresh
sea_of_shadows,"An engrossing portrait of mankind's encroaching, self-inflicted demise, with moneyed interests leading us, like the pied piper, off the cliff and into the sea.",fresh
sea_of_shadows,Heartfelt ecology thriller documentary.,fresh
sea_of_shadows,The plot twists are so spot on that a screenwriter might have rejected them.,fresh
sea_of_shadows,"While success is not guaranteed, ""Sea of Shadows"" dramatically demonstrates how and why the battle continues to be fought.",fresh
sea_of_shadows,"[Richard] Ladkani's camerawork is agile and sleek, and the editing is super-sound, so even with a complicated web of crime, corruption, socioeconomic tension, multiple languages, blurred-out faces and folks who operate in the dark, it's easy to follow.",fresh
sea_of_shadows,"Not your typical DisneyNature film and definitely not for kids ... the scenes with the vaquitas show them to be beautiful animals with true intelligence and soul, making their plight that much more heartbreaking.",fresh
momentum_generation,Warm-hearted and thrilling in equal measure - Momentum Generation is an utterly compelling at a tight knit group of daredevils.,fresh
momentum_generation,Momentum Generation is concerned with how different people traverse that weird and confusing space between childhood and adulthood.,fresh
momentum_generation,"The film by Michael and Jeff Zimbalist is full of awesome surf footage on huge waves, but also a lot of emotional reminiscing among its stars, which include Taylor Steele, Kelly Slater, Rob Machado and about a dozen more.",fresh
momentum_generation,"Momentum Generation puts out a notably wide welcome mat, which means you don't have to know or even care that much about pro-surfing history to become absorbed by it.",fresh
momentum_generation,"A surf film might not be the first thing you'd expect to bring you repeatedly to tears, but I can say with authority it is possible.",fresh
momentum_generation,"Surfing is a craft (a sport? a lifeway?) that has generated a lot of mediocre film over the years. Momentum Generation is something unusual in all that: It's genuine, and genuinely interesting.",fresh
an_ideal_host,"An Ideal Host is more fun than it has any right to be. If you need to scratch a sci-fi comedy itch, this is the film to watch.",fresh
an_ideal_host,"It's not that director Robert Woods doesn't handle the relationship comedy or the splatterpunk giggles: it's just the juxtaposition, like a too-heavy cake after an already rich meal. Still, it's not enough to wreck an entertaining evening.",fresh
an_ideal_host,A solid idea that doesn't really work but also has me incredibly excited to see what [director] Woods will do next.,rotten
an_ideal_host,"Comedy of manners becomes multi-genre gorefest in this sharply observed horror-comedy from Australia, gives you shocks and jumps as well as plenty of entertainment.",fresh
an_ideal_host,"An Ideal Host delivers a smorgasbord of pot luck dishes, swaying from mumblecore comedy, to horror, to sci-fi, and back again.",fresh
an_ideal_host,"Woods' film is not all that different from the subgenre it fits into, but he does manage to add a couple fresh variations on the behavior of the eventual antagonists that offer some amusing side bits.",fresh
jews_of_the_wild_west,"If you've ever had even the slightest curiosity about Jewish history in America, Jews of the Wild West is a compelling addition to Jewish cinema.",fresh
nayattu,"NAYATTU is a powerful thriller. Well written, acted and directed. Always rooted in reality and with a keen eye on the power relations in the society.",fresh
nayattu,This film is as much a thriller as it is the indictment of the failure of the public to be reasonable.,fresh
nayattu,"Unlike the usual, glossy thrillers, Nayattu is very rooted.",fresh
nayattu,"Nayattu is well worth a watch for the whole family, with its mix of police story, personal drama and message on our politics.",fresh
nayattu,A near-perfect thriller cum socio-political drama...,fresh
nayattu,Prakkat contextualises it deftly in election-time Kerala and very cleverly so in the world of the upholders of law...,fresh
american_girl,"A richly-detailed coming-of-age remembrance of fitting in when you dont want to in a place -- Taiwan -- where fitting in is everything,",fresh
a_pebble_in_the_pond,A Pebble in the Pond teaches us that having the opportunity to help a children is priceless It showcases the importance of the Assistance Leagueaposs work and their efforts to break the chain of poverty thru education activism and charity,fresh
a_pebble_in_the_pond,A Pebble in the Pond is a triumph in showing the audience the successes of nonprofit work ,fresh
a_pebble_in_the_pond,The format is familiar but this achingly beautiful heartwarming and inspiring documentary feels anything but basic If it doesnt make you want to do something meaningful and positive in this world nothing will,fresh
a_pebble_in_the_pond,a worthwhile viewing experience thats a guaranteed feel-good proposition for these seeking a spiritual boost,fresh
a_pebble_in_the_pond,A Pebble in the Pond will inspire you to help others when it’s over.,fresh
a_pebble_in_the_pond,It tells a story that needed to be shown and documented as well as provides a thought-provoking look at the power of doing good It is heartwarming and inspirational but most importantly like the good deeds it highlights it is genuine and sincere,fresh
a_pebble_in_the_pond,Regardless of the theme movies should always be interesting and thats exactly what Paul Howard accomplishes with A Pebble In The Pond Yes its a film about an admirable feat but itaposs also a beautiful historical document about a lovely tradition,fresh
john_waite_the_hard_way,Very much a surface gloss not really all that polished not particularly thorough mostly just the former lead singer of The Babys and Bad English Mr Isnt It Time and Missing You himself being interviewed,fresh
disclosure,Ultimately Disclosure is too contrived to be incendiary and not intellectually demanding enough to spark formidable discussion.,rotten
disclosure,"It's glossy and hokey, but it is also good storytelling. More importantly, within its aims, it's a lot of fun. ",fresh
disclosure,Makes the case convincingly that women in power can sexually harass men that they manage.,fresh
disclosure,"Douglas inspires little empathy, while Moore's character-a serial sexual harasser-is thinner than a microchip. And as a thriller, Disclosure is anticlimactic...",fresh
disclosure,"Though directed with machine-like precision by Barry Levinson, the screenplay by Paul Attanasio unfortunately eliminates too many key elements in Crichton's smart but convoluted story line.",rotten
disclosure,Pure and simple trash masquerading as significance.,rotten
disclosure,Its preoccupation with snazzy computer-generated special effects has left key plot points so unclear at least one baffled viewer had to retreat to the book to find out why some things happened and others did not.,rotten
disclosure,"The presence of Douglas, who has made a career of being pursued by beautiful, dangerous women, turns this sexual-harassment thriller into instant camp.",rotten
disclosure,"This witty, wily battle between genders is not so much about sexual harassment as it is about power politics in the workplace, where water-cooler gossip is replaced by E-mail, and where memo warfare is waged by combatants in virtual-reality goggles.",fresh
disclosure,"On the level of pure craft, Disclosure is first-rate in every department. Levinson's directing is cogent and colorful, and cinematography by camera wizard Tony Pierce-Roberts is dazzling.",fresh
disclosure,"For those who would question Crichton's motives, Levinson and Attanasio haven't let men off the hook.",fresh
disclosure,"This is the least personal movie [Levinson has] made in years, and the script is more a shortening of Crichton's story than a dramatization.",rotten
disclosure,"If the best parts of Disclosure are its sideshows, its biggest drawback is that infernal infatuation the filmmakers have with technology and power.",rotten
disclosure,"Douglas, with Fatal Attraction and Basic Instinct behind him, knows all about playing male victimization without total loss of amour propre. Moore's ferocity is totally unredeemed, therefore totally riveting.",fresh
disclosure,"This is one of those big, sleek soulless movies that hums along, impressed with itself and the Big Issue it allegedly tackles... [but] what Disclosure really does best is appeal to your most prurient instincts.",rotten
disclosure,"Moore models some slinky lingerie and Douglas soaks his collars in sweat, while the emphasis on computer gizmos and cyber-babble encourages a verdict of virtual rubbish.",rotten
disclosure,It soars because of the sizzling chemistry of Douglas and Demi Moore.,fresh
disclosure,Douglas makes for a sympathetic and wily hero.,fresh
disclosure,"In this world of Information Highway sophistication and virtual-reality marvels, the pivotal plot points are all rickety coincidences: an overheard conversation, a fortuitous phone call.",rotten
disclosure,...watchable yet far-from-engrossing...,fresh
son_of_monarchs,The downfall of quotSon of Monarchsquot is that it tries to pack in too many subplots that arenapost given time to be developed,fresh
son_of_monarchs,"It is a film that asks the audience to work for the deeper emotional breakthroughs, but once there the feature feels worth the work. ",fresh
son_of_monarchs,"It's not a great film of deep insights into the human condition. But Gambis has found an arresting backdrop for a quiet, human story of loss, regret, guilt and work distraction",fresh
son_of_monarchs,"This is not a stressful watching but a contained, introspective experience that stresses issues like social identity and trauma.",fresh
son_of_monarchs,"While it can't stick the landing, it's got more than enough unique merits to make the film worth the trip.",fresh
son_of_monarchs,Richly thematic and symbolic story of the parallel migrations of a Mexican scientist and the butterflies from his home region.,fresh
son_of_monarchs,The well-acted drama Son of Monarchs draws interesting parallels between butterfly transformations and what can happen when immigrants start a new life in another country. The movie is also about dealing with trauma and [having more than one nationality].,fresh
son_of_monarchs,"If the end result is at once too obtuse and too didactic, it nevertheless remains a powerful, necessary intervention whose intellectual rigor and emotional heft cannot be denied.",fresh
son_of_monarchs,It's really quite a beautiful and thought-provoking film.,fresh
son_of_monarchs,"Written and directed by Alexis Gambis, Son of Monarchs is an expertly crafted visual experience that weaves disparate themes and images.",fresh
son_of_monarchs,"The ideas can be powerful, but at some point it's almost like the film is trying to prove how much mileage it can get out of a concept that other movies would only use as a meaningful character trait.",fresh
son_of_monarchs,"Despite suffering from the creator's impulse to overstuff themes, the film rises above the fold for its wholehearted performances and the colloquially naturalistic quality of the dialogue.",fresh
son_of_monarchs,It's a powerfully dramatic exploration of who we are through the eyes of someone forever trapped straddling an invisible line between worlds that aren't so far apart.,fresh
son_of_monarchs,"The film's rich imagery will be imprinted in your memory, returning to you in dreams.",fresh
son_of_monarchs,"Son of Monarchs can seem more conceptually elaborate than emotionally involving, or pointed. But it's still an accomplished and original work.",fresh
son_of_monarchs,"""Monarchs"" doesn't always work but it's always intriguing.",fresh
son_of_monarchs,"The film, by the French-Venezuelan Gambis, also a biologist, holds one's interest. The images of New York and Mexico, along with the beautiful monarch butterflies, are striking.",fresh
son_of_monarchs,"If you are looking for a story with cinematography that highlights the beauty of nature, uses sound to entrance the audience, all while telling the stories of characters that feel real and complex, check out this film if given the chance.",fresh
son_of_monarchs,"Despite some pacing issues, Son of Monarchs serves as a heartbreakingly layered depiction of an immigrant's journey to rediscover a fractured identity.",fresh
son_of_monarchs,This film blew my entire existence away. Touching on social topics on both macro  micro levels through the usage of butterflies as well as genetics is brilliant and fascinating. I've never seen myself accurately represented in any film until now.,fresh
solid_rock_trust,anchored by a superb performance from Koko Marshall and controlled with steely elan by Rick Ives this is a spiky little movie that delivers more thrills than most blockbusters,fresh
solid_rock_trust,Solid Rock Trust is a great example of practical filmmaking Rick Ives uses limited resources to its benefit and shapes a gripping heist movie filled with twists and turns crafting a story full of surprises up until the very end ,fresh
solid_rock_trust,Its a film which makes an artform of its bold approaches and decisions and it comes together productively getting the key elements just right In essence theres a great deal to appreciate in this clever pithy and well-handled drama,fresh
solid_rock_trust,In the end Solid Rock Trust is a decent caper film Even with a limited choice of location it provides a good enough dose of adrenaline rush that is served courtesy of good acting and great storytelling with well-thought-out plot twists,fresh
solid_rock_trust,An impressive claustrophobic thriller that uses its unique hook to great effect,fresh
bobbi_jo_under_the_influence,"""Bobbi Jo: Under the Influence"" is an inspiring, challenging film.",fresh
the_holly,Uncovers the voice of reason for those compelled to understand a broken system.,fresh
the_holly,A gripping searing and eye-opening documentary,fresh
the_holly,Roberts emerges as a Shakespearean figure of forceful magnetism who fights mightily against being viewed as a walking metaphor for the Holly’s struggles.,fresh
sommore_queen_chandelier,"In an age where Google can give us all the knowledge we could ever seek, Sommore prefers to acquire wisdom. And thankfully share it.",fresh
section_375,"Tarun demands the right to be heard - imagine a world in which we do not have the constitutional right to defend ourselves, he says early in Section . This would indeed be a terrible world.",rotten
section_375,"Simply put, it is a must-watch.",fresh
section_375,"Now this is a very, VERY important topic, and it's crucial when you're talking about it, to be sensitive, aware and pick a side...learn to listen, to engage in conversation, and offer up your platform to those who should actually be talking.",rotten
section_375,The film achieves a tricky balance between the demonisation of the survivor and the humanization of the perpetrator - without diluting the abuse-of-power narrative.,fresh
section_375,"Under the veneer of socially conscious filmmaking, Section  instead, reduces both, sexual assault and the Me Too movement into broad stereotypes",rotten
section_375,"The cinematography and editing serve to keep Section  moody and moving at a decent pace. With Gupta's fine writing, Section  does not take a shrill, moralistic stand.",fresh
section_375,"While you may not be thrilled at where the film is headed, the right thing to do is to give the searing Section  a fair trial.",fresh
section_375,"Section  is an audacious effort. It is a relevant film that tackles a complex issue and one that will engage, inform and open up debates.",fresh
section_375,Section  is a well-timed film with the MeToo movement still finding its ground.,fresh
section_375,"Thriving in grey areas initially, Section  ultimately emerges as a deeply disturbing and injudicious film.",rotten
section_375,"Purely on cinematic merit, it's a well-crafted, well-acted film.",fresh
love_you_to_the_stars_and_back,"Jadaone's romances evoke a persuasive earnestness in their advocacy of the power of love, and while that might feel very frivolous in this world of many more pressing concerns, it still feels very much welcome.",fresh
toxic_impulses,Toxic Impulses injects electrifying new life into the well-worn noir genre with its tight editing slick images and intense story of questionable morality held together by a captivating cast,fresh
toxic_impulses,While the bright color schemes and the lack of shadow-filled and smoke-choked scenarios make it seem like a non-neo-noir it does tap into the roots by offering a disheveled gumshoe a potential femme fatale and an atmosphere of fatalistic dread,fresh
toxic_impulses,Independent and ambitious cinema that provides a good dose of entertainment and despite some ups and downs in the plot makes the audience want more,fresh
toxic_impulses,Sebastian and Buckle deliver solid performances despite characters who are not particularly well defined beyond desperate loser (her) and dupe (him).,fresh
toxic_impulses,Toxic Impulses is  Thriller and  Heist movie And in spite of some tonal inconsistencies and plot deviations it manages to develop interesting enough character dilemas that will keep you guessing what the outcome might be up until the very end ,fresh
toxic_impulses,Kyle Schadts noirish morality tale offsets the poison of corruption and criminality with an antidote of uprightness,fresh
toxic_impulses,Itaposs to the point and I am lovinapos it   ,fresh
toxic_impulses,Solid independent mystery thriller that hits all the beats but with some thoughtful twists,fresh
toxic_impulses,There are obviously some elements of the movie where you can feel the low budget but nothing that kept me from having a good time,fresh
toxic_impulses,Toxic Impulses is truly one of the best examples of a modern film noir thriller than any movie that has been made in a long time,fresh
toxic_impulses,"Toxic Impulses is a fun thriller, beautifully shot and edited together. It’s as close as you’re going to get to making a hard-hitting noir with next to no budget. ",fresh
legend_of_the_mountain,"Apart from the focus on nature King hu weaves an intricate story of a battle between good and evil, where nothing is as it seems and in which Ho Yunqing finds himself being unwillingly steered toward directions he does not wish or even imagined following",fresh
legend_of_the_mountain,"Legend of the Mountain is a beautiful movie to be sure, but it's also a movie that understands beauty.",fresh
legend_of_the_mountain,"Rooted in genre, Hu's film is as thrilling as any number of kung fu action flicks, even if nary a punch is thrown throughout its running time.",fresh
legend_of_the_mountain,Legend of the Mountain is an unsung classic from a master at the height of his talents. Cinema in its purest form.,fresh
legend_of_the_mountain,Legend Of The Mountain has two leading female characters who are remarkably forceful for the period.,fresh
legend_of_the_mountain,"These are less horror films in the Western sense of stories designed to scare or shock the audience, but rather more eerie expressions of a numinous world, cutting to the heart of the mysteries at the center of existence that give rise to religious belief",fresh
legend_of_the_mountain,A slow-to-start but delightful tale of ancient magic and clueless men.,fresh
legend_of_the_mountain,"Legend of the Mountain is looser, funnier than [King Hu's] earlier wuxia films-and, at three hours, a bit of a commitment.",fresh
legend_of_the_mountain,"You can get lost in these pictorial reveries as you trace the rays of light piercing the trees, brightening the dark waters and the reality-softening haze.",fresh
legend_of_the_mountain,"Every pan and snap zoom and dissolve is exact, every whorl of smoke and wind-thrown swath of leaves pulled from a dream and placed methodically before our eyes.",fresh
legend_of_the_mountain,"Legends of the Mountain's narrative fuse may be long, but Hu knows exactly when to light it and when to snuff it out.",fresh
millennium_bugs,Think American Graffiti and High Fidelity in terms of themes and genre without the wit budget or cast to pull that off,rotten
millennium_bugs,Marin is clearly a student of the art which shows in every frame Some jokes dont land and some story beats feel slightly underdeveloped but overall the movie is well put together and a joy to watch with a crackling lead performance from Katy Erin,fresh
millennium_bugs,This trip back to  was worth the journey and never feels like its hellbent on exploiting nostalgia for its laughs,fresh
millennium_bugs,Two best friends navigate their respective lives amidst the YK chaos world. Highly stylish accompanied by a great soundtrack this film is bound to inundate 's kids with nostalgia.,fresh
millennium_bugs,Millennium Bugs is a solid first feature and tells a good story.,fresh
the_trapped_13_how_we_survived_the_thai_cave,Trapped  emphasizes that without a doubt the most important perspectives in the story of the Tham Luang cave rescue are those of the boys,fresh
the_trapped_13_how_we_survived_the_thai_cave,A rock-solid documentary offering a crucial perspective on an otherwise well-worn story. ,fresh
the_trapped_13_how_we_survived_the_thai_cave,It brings us closer to the disaster But it may be best enjoyed after a long break from watching either the Netflix series or Amazon Original film,fresh
the_testament,"The Testament is an intriguing mystery and a different kind of Holocaust tale, as well as a thoughtful exploration of the nature of identity.",fresh
the_testament,"The success of the The Testament rests on Ori's performance as Yoel, and in many cases, it works splendidly.",fresh
the_testament,...it gives a universiality that rarely works in films centered on a specific historical fact. [Full Review in Spanish],fresh
the_testament,"""The Testament"" is that sort of big movie, and concludes with an extra layer of buried poignancy. No, you actually haven't seen this story before.",fresh
the_testament,"Greenberg, whose previous output has primarily been for television, develops potentially fascinating storylines and characters in frustratingly two dimensional fashion.",rotten
under_the_volcano,"Finney, on screen at all times, plays what amounts to a prolonged drunk scene. It Is a very studied, tightly drawn performance, full of self-revulsion.",fresh
under_the_volcano,"There are nips of beauty and terror, but the movie starts small and then shrinks.",rotten
under_the_volcano,,fresh
under_the_volcano,Succeeds in capturing the novel's sense of doom and gets a tour de force performance from Albert Finney.,fresh
under_the_volcano,"John Huston's version of Malcolm Lowry's dense, poetic unfilmable book is ambitious but only semi-effective in conveying this cult novel's tone it's ultimately saved by the towering performance of Albert Finney as the alcoholic self-destructive consul",fresh
under_the_volcano,"Although this voyage into self-destruction won't be to the taste of many, there will be few unmoved by Finney's towering performance as the tragic Britisher.",fresh
under_the_volcano,,rotten
under_the_volcano,,rotten
under_the_volcano,"The movie belongs to Finney, but mention must be made of Jacqueline Bisset as his wife and Anthony Andrews as his half-brother.",fresh
under_the_volcano,,fresh
under_the_volcano,Captures and conveys the hot music of what some literary critics have called the greatest religious novel of the twentieth century,fresh
under_the_volcano,"Daring as it is to have brought Under the Volcano to the screen in this faithful but incomplete form, Mr. Huston has done so without making compromises in the process.",fresh
under_the_volcano,,fresh
under_the_volcano,,fresh
under_the_volcano,"As the tortured consul, Albert Finney has moments of technical brilliance, but Huston's direction gives him no inner life.",rotten
breathing_happy,Dylan may have to face his history and his prospects straight but the viewer is taken with him on a frenetically cut disorientingly desultory ride though a mans oneiric interiority as he hesitates to embrace both tradition and change,fresh
